domain,subdomain,source_id,source_doc,source_lang,target_lang,direction,source_text,target_text
medical,rw-anxiety-f,medical|rw-anxiety-f|000027,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,"with situations that are stressful, frightening still there. when this happens, anxiety can",veitaucici vakila nai tuvaki ni noda bula vakacegu dina
medical,rw-anxiety-f,medical|rw-anxiety-f|000028,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,"or dangerous, such as when we need to run become unhelpful because it leaves us","ga ni sa oti na gauna rerevaki, ia na noda"
medical,rw-anxiety-f,medical|rw-anxiety-f|000029,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,"away from a dangerous threat. during these feeling stuck and struggling, and it makes us",e veivuke talega vakalevu ni da sotava na
medical,rw-anxiety-f,medical|rw-anxiety-f|000030,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,"challenging situations, our bodies go through blind to our own strengths and the positive",vakanananu e vaka ga ni se sega ni oti na
medical,rw-anxiety-f,medical|rw-anxiety-f|000031,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,physical changes such as our heart beating supports around us.,"veidraki ni bula e veilecayaki, rerevaki,"
medical,rw-anxiety-f,medical|rw-anxiety-f|000032,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,"faster, breathing faster, and muscles tensing","loma taqaya. ni yaco na veika vaka oqo, na"
medical,rw-anxiety-f,medical|rw-anxiety-f|000033,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,when the massive waves of anxiety,"veivakaleqai, me vaka ni da drovaka mai na loma taqaya e sega ni vukei keda, ka ni da se"
medical,rw-anxiety-f,medical|rw-anxiety-f|000034,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,"up. this response is known as ‘fight or flight’,",loma katakata [cudru]. e na gauna vakaoqo vakila tikoga na gauna dredre ka vakavuna
medical,rw-anxiety-f,medical|rw-anxiety-f|000035,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,"overwhelm us, it can take over our lives. as a",na yagoda e lako curuma na veisau ni yago me da lecava na noda kaukauwa vakataki
medical,rw-anxiety-f,medical|rw-anxiety-f|000036,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,and it is our body’s natural way of preparing,"me vaka na (eg) totolo ni tuki ni uto, totolo na keda, kei na sala ni veivuke yaga eso eda"
medical,rw-anxiety-f,medical|rw-anxiety-f|000037,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,"result, we may avoid or stop doing the things","i cegu, vakadre masela. oqo e dau tukuni ni rawa ni vakayagataka. ni sa tubucake sara"
medical,rw-anxiety-f,medical|rw-anxiety-f|000038,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,to quickly react so we can feel safe again.,[fight or flight] vala se dro. sa kena i vakarau na ua ni loma taqaya e sa rawa ni vakaleqa
medical,rw-anxiety-f,medical|rw-anxiety-f|000039,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,"that give us joy, like spending time with the",tudei ni yago me veitaqomaki me rawa ni da na noda bula. e sa vakavuna me da sa tarova
medical,rw-anxiety-f,medical|rw-anxiety-f|000040,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,people we care about and who care about us.,"buladei. na veika eda dau taleitaka, me vaka na noda"
medical,rw-anxiety-f,medical|rw-anxiety-f|000041,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,it can stop us from going to work or school or,kauwaitaki ira na wekada. e rawa saraga ni
medical,rw-anxiety-f,medical|rw-anxiety-f|000042,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,get in the way of our relationships with aiga,"tarovi keda na lako i vuli, lako i cakacaka, lako"
medical,rw-anxiety-f,medical|rw-anxiety-f|000043,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,and friends. some of us might still do the,vei ira na wekada kei na matavuvale. e so vei
medical,rw-anxiety-f,medical|rw-anxiety-f|000044,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,"things that we enjoy, but we may feel tense",keda e se rawa ga ni ra vakayacora na vei ka
medical,rw-anxiety-f,medical|rw-anxiety-f|000045,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,"and fearful while doing them, which can drain",era taleitaka ia ena tikoga na yalo ni rere ka
medical,rw-anxiety-f,medical|rw-anxiety-f|000046,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,our energy.,rawa ni vakavuna na oca ni yago.
medical,rw-anxiety-f,medical|rw-anxiety-f|000048,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,signs of anxiety,vakatakilakila ni loma taqaya
medical,rw-anxiety-f,medical|rw-anxiety-f|000049,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,can you see a storm approaching?,e rawa ni ko raica ni sa voleka mai n a draki ca?
medical,rw-anxiety-f,medical|rw-anxiety-f|000050,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,there are many ways we can navigate safely through the crashing waves of anxiety. but first we must,"e vuqa na gaunisala e rawa ni da sokota kina na ua voravora ni “ yalotaqaya”. taumada, e gadrevi me da"
medical,rw-anxiety-f,medical|rw-anxiety-f|000051,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,learn to notice the signs in ourselves and our surroundings. as our ancestors learned to look for signs of,dikevi keda kei na vanua eda tiko kina. me vakataki ira noda qase e liu e ra vulica na i vakatakilakila e so
medical,rw-anxiety-f,medical|rw-anxiety-f|000052,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,"a dangerous storm approaching, we too can learn to look for the signs of our worries and anxieties.","ni laba na cagi ni sa voleka tiko mai, oi keda talega me da vulica na i vakatakilakila ni loma ocaoca kei na"
medical,rw-anxiety-f,medical|rw-anxiety-f|000053,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,everyone experiences anxiety differently. there are some common signs to let us know that the waves,taqaya.
medical,rw-anxiety-f,medical|rw-anxiety-f|000054,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,may get rough and we need to start preparing to calm the waters. look out for these signs:,"e duidui na veika eda lako curuma me baleta na loma taqaya, ia tiko eso na i vakatakilakila rawarawa me"
medical,rw-anxiety-f,medical|rw-anxiety-f|000055,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,our body our feelings,"da kila, ka tukuna ni ua ena vovora ka na gadrevi me da vakavakarautaka me maravu na wai. oqo e vica"
medical,rw-anxiety-f,medical|rw-anxiety-f|000056,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,» our heart starts beating faster. » we always feel worried.,na i vakatakilakila e rawa ni ko tiko nanamaki kina:
medical,rw-anxiety-f,medical|rw-anxiety-f|000057,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,"» our chest feels tight. » we may start feeling more annoyed,",na yagoda nai vakarau ni yaloda
medical,rw-anxiety-f,medical|rw-anxiety-f|000058,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,irritated or restless.,» e totolo na vadugu ni noda uto. » lomalomaoca.
medical,rw-anxiety-f,medical|rw-anxiety-f|000059,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,» we feel tense in our bodies and may,"» na sereda e tadre. » sa tekivu me da vakasecudru, se"
medical,rw-anxiety-f,medical|rw-anxiety-f|000060,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,start feeling aches and pains. » we could feel overwhelmed and,» e vakadre- matua na yagoda ka ma-sa.
medical,rw-anxiety-f,medical|rw-anxiety-f|000061,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,‘out of control’.,mosimosi talega. » sa rawa ni vakavuna meda yalo
medical,rw-anxiety-f,medical|rw-anxiety-f|000062,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,» we feel sick in the tummy.,» eda na lomaloma ca. rarawa ni vakavuna na yalo-luluvu kei
medical,rw-anxiety-f,medical|rw-anxiety-f|000063,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,» we may even start feeling sad,na noda nuinui.
medical,rw-anxiety-f,medical|rw-anxiety-f|000064,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,» we may start getting headaches or,» rawa ni mosi na ulu ka vaka me da
medical,rw-anxiety-f,medical|rw-anxiety-f|000065,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,and depressed.,matabuto. » sa rawa na vakatekivu meda yalo
medical,rw-anxiety-f,medical|rw-anxiety-f|000066,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,feel dizziness.,rarawa kei na loma bibi.
medical,rw-anxiety-f,medical|rw-anxiety-f|000067,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,» we have trouble sleeping.,» dredre na moce.
medical,rw-anxiety-f,medical|rw-anxiety-f|000068,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,our relationships,noda bula veimaliwai
medical,rw-anxiety-f,medical|rw-anxiety-f|000069,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,» we start pulling away from aiga,noda vakasama
medical,rw-anxiety-f,medical|rw-anxiety-f|000070,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,our thinking and friends.,» sa tekivu meda vakayawaki keda
medical,rw-anxiety-f,medical|rw-anxiety-f|000071,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,» we might have trouble concentrating » we feel less interested in,» e vaka e dredre na noda ciqoma ka
medical,rw-anxiety-f,medical|rw-anxiety-f|000072,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,and find it hard to stay focused.,mai vei ira noda i tokani kei na
medical,rw-anxiety-f,medical|rw-anxiety-f|000073,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,seeing others.,dredre me da tikodei.
medical,rw-anxiety-f,medical|rw-anxiety-f|000074,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,» we start thinking and believing only,matavuvale.
medical,rw-anxiety-f,medical|rw-anxiety-f|000075,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,» we get easily annoyed or irritated,» sa tekivu me vakasamataki
medical,rw-anxiety-f,medical|rw-anxiety-f|000076,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,bad things will happen.,» sa sega soti ni levu noda veikawaitaki
medical,rw-anxiety-f,medical|rw-anxiety-f|000077,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,with people.,vakatabaki dua ga ni na yaco na leqa.
medical,rw-anxiety-f,medical|rw-anxiety-f|000078,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,» we start doubting ourselves eg what,vei ira tale na so.
medical,rw-anxiety-f,medical|rw-anxiety-f|000079,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,» we may even start taking our,» eda sa vakatitiqataki keda [eg]
medical,rw-anxiety-f,medical|rw-anxiety-f|000080,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,if i can’t do this? what if i fail? what if,» sa tekivu meda cudrucudru ka
medical,rw-anxiety-f,medical|rw-anxiety-f|000081,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,feelings out on others and end,vakaevei kece na sega ni cakava
medical,rw-anxiety-f,medical|rw-anxiety-f|000082,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,nobody likes me?,veicudrui kei ira na tamata.
medical,rw-anxiety-f,medical|rw-anxiety-f|000083,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,up hurting them.,rawa oqo? vakacava ke na tawa-rawa
medical,rw-anxiety-f,medical|rw-anxiety-f|000084,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,our behaviour,vakacava ke sega ni dua e vinakati » sa rawa ni tekivu me sa na ca
medical,rw-anxiety-f,medical|rw-anxiety-f|000085,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,our spirituality,au? na lomada ka sa na vaka vuna
medical,rw-anxiety-f,medical|rw-anxiety-f|000086,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,» we find it hard to chill out and relax.,veimakiwai ca.
medical,rw-anxiety-f,medical|rw-anxiety-f|000087,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,» we feel disconnected spiritually – from,noda i tovo
medical,rw-anxiety-f,medical|rw-anxiety-f|000088,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,"» we might notice changes in our god, faith or a higher power.",noda bula vakayalo
medical,rw-anxiety-f,medical|rw-anxiety-f|000089,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,appetite eg not eating enough or,» eda kunea ni dredre meda vakacegu
medical,rw-anxiety-f,medical|rw-anxiety-f|000090,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,» we lose our sense of peace within,» eda vakila na noda yawa mai vua na
medical,rw-anxiety-f,medical|rw-anxiety-f|000091,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,eating too much. ourselves or with the world around us.,ka vakacagicagi.
medical,rw-anxiety-f,medical|rw-anxiety-f|000092,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,» we may begin to avoid situations,"kalou, kei na noda vakabauta."
medical,rw-anxiety-f,medical|rw-anxiety-f|000093,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,» we feel dissatisfied or experience a,» e na rawa ni da vakila veisau ni i
medical,rw-anxiety-f,medical|rw-anxiety-f|000094,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,"or places that are stressful, or feel",» sa yali na yalo vakacegu.
medical,rw-anxiety-f,medical|rw-anxiety-f|000095,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,lack of meaning in life.,valavala ni noda kana. so na gauna
medical,rw-anxiety-f,medical|rw-anxiety-f|000096,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,stressed while we are in these,eda kana vakasivia ka so na gauna » sa basika mai na yalo ni didi kei na
medical,rw-anxiety-f,medical|rw-anxiety-f|000097,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,situations and places. » we pray less and/or start avoiding,eda sega saraga ni via kana. sega ni vaka-i-balebale ni bula.
medical,rw-anxiety-f,medical|rw-anxiety-f|000098,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,church or other activities that usually,"» a na vakatekivu me da levea na i » sa tekivu me lailai mai na masu, sega"
