domain,sentence_type,direction,source_text,target_text,alignment_method,quality_flags,notes,source_doc
dictionary,lexeme_gloss,fj_to_en,dadakulaci,"n. a harmless coastal sea snake, the banded sea krait, striped vertically yellow and black, often seen sunning itself ashore on rocks where it will mate and lay eggs, ten to twenty at a time, laticauda colubrina and l. laticaudata. the venom is poisonous but the snake never bites people. children",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,sometimes,"play with them. they are not to be confused with the true sea snake, which often swims",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,around,"flotsam and never comes ashore. the true sea snake is similar in appearance but extremely dangerous. there are two species of true sea snakes: hydrophis melanocephalus, with a black head as indicated by its latin name, that never comes on land. it lays its live young in the sea. more common is the yellow-bellied sea snake pelamis platurus. pelamis is often found around flotsam.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,idiom,drua dadakulaci boy and girl twins. (the snake has starkly coloured alternating yellow and black vertical stripes.),parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,dadamuria,"“copy-cat”, one who imitates others. muria to follow it.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,dadarivia,adj . slippery.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,dadarikai,"n. sp. of freshwater river eel. it is dark-coloured with white or yellowish spots, dorsal fin yellowish, gymnothorax sp., muraenidae. not usually eaten . of a feisty, vicious nature and will bite the",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,hand that tries,to catch it. same family as the dangerous saltwater moray eel (dabea). syn. (west) babani. (vanua levu) verici.,parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,daga,"n. source of water, spring, well. see vure. daga, daga (or) dagava v. to raise up, tilt up, of face, head. this is how water was drunk from a cup or",parse_gatty_basic,has_see,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,pot,"in earlier times, by tilting the face up and pouring water into the mouth. the mouth itself never touched a drinking vessel. idiom: dau daga idle, just gazing into space, inattentive to one’s surroundings. sa rui levu na nomu dau daga! you just stay around doing nothing and thinking nothing !",parse_gatty_basic,has_idiom,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,daga,"adj . slack, lost its resilience, of an elastic band or rubber band (wa drega). sa daga tu na wa drega oqo. this elastic is slack.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,dagadaga,adj . tired.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,dago-na,"n. trunk, main part of body where it is largest or heaviest (tree, person, boat, clay pot), usually when positioned horizontally. dadago ""bone-tired"". see also tolo-na.",parse_gatty_basic,has_see,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,dagole,"v. to droop, as of a person ’s head, lolling with sleep, or a limb, hanging slack.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,dai,"n. animal or fish trap, by extension, can apply to persons. au na cakava e dua na kena dai. i will",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,lay,a trap for him. viria e dua na dai to set a snare or trap. daira n. deathly dangerous trap for,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,wild pigs,"(and formery for humans) being a deep hole in the ground, often with sharp bamboo pointing",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,upwards to,"spike the pig as it falls. this type of trap is located on a known pig-path and is concealed with leaves. some still exist for pigs, and can be dangerous for people.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,dai,"v. (lau, cakau.) to lie, tell falsehoods. daidai liar.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,daidai,". n. today, sometimes seen as e daidai but more properly as edaidai. also meaning:- in these times, at the present time, these days.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,daidai,. adj . false,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,daiga,"n. indigenous wild plant that emits putrid odour when flowering, amorphophallus campanulatus, araceae, found from india throughout the pacific to the marquesas. reasonably well known around the coast. edible part is the round corm (” wide by ” to ” high, weighing about lb) with a depression on top from which the flowering shoot grows compactly. the mother plant dies back as the sprout emerges beside it. daigai is harvested after the leaf has died back and the plant is dormant. the corm is poisonous when raw. grated and cooked, it is believed to aid fermentation of a fijian storage",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,food,called madrai. indians eat it as a starchy vegetable they call “suran”. in the market daiga is,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,sometimes,called “indian yam” though it is not a yam. the name daiga applies in samoa as well as fiji.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,daimani,"(eng.) n. diamond. under christian influence, fijians now use wedding rings that may may include diamonds.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,dainimati,(eng.) n. dynamite. stolen dynamite is sometimes used by illegal fishermen. source of dynamite has been the gold mines.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,dairekita,(eng.) director (usually company director).,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,daiosisi,"(catholic, anglican) diocese.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,dairo,"n. sandfish, bêche-de-mer dri, metriatyla scabra (or holothuria scabra), eaten by coastal fij ians",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,raw or cooked,"(boiled for a few hours), also exported for the chinese market. found in muddy sand, seagrass beds and reef flats, . to meters depth. harvesting is often done toward evening at high tide. from over-harvesting, stocks have become severely depleted. efforts are underway to breed sandfish to be restored in the wild. raw, it may be marinated in lemon juice or eaten plain, along with its orange-yellow gut, after cleaning. only the internal white lining is discarded. fij ians clean the skin off by scraping against rocks. europeans usually find it tough and tasteless. the skin is of pale, sandy colour, brownish cream or brownish grey colour, sometimes brownish green, with black spots, creases horizontal to body. bati dairo refers to people of moturiki, a jocular insult, indicating that they like to eat dairo. syn. (west) tero, sero. (macuata) taro. (nadro.) j ero (or ) sero. (kadavu) valiki.",parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,dakai,"n. gun, formerly a bow (for shooting arrows), which is now called dakai titi, implying it was made",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,melanesian,"fij ian men and women, never by the tongan polynesians. guns are very carefully regulated in fij i. dakai lekaleka hand-gun. dakai wai water-pistol. dakai bitu bamboo play-cannon to",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,explode kerosene,"at festive occasions, especially new year. dakai ni vanua artillery cannon. vakadakai armed with gun(s). dakai ni vakatatalo toy gun.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,da-kanakana,"adj . gluttonous. dakoba . heavily padded, fully filled out, soft, comfortable (fij ian padded house-floor, a chair, sofa, bed, pillow).",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,dakoba,". pleasantly plump (person). balu dakoba chubby cheeked. yalewa dakoba vinaka plump,",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,nicely,"filled out woman . in seeking a wife, fijians generally prefer that to a slender woman. syn. dabosa.",parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,dakudaku ni mata,n. eyelid(s). yaloka ni mata-na eyeball(s). bekabeka ni mata-na eyelash(es).,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,daku-na,". n. back (person, thing, place). daku or dakui common place names, referring to location at back of an island, the lee side, protected from the s.e. direction of the tradewind. ena taudaku ni koro at the outskirts of the village. veinadakui back-to-back. nomu taudaku ga rau qai yaco mai. you",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,had just,"left (turned your back) when they both arrived. daku rodu n. hunchback, or daku vusi n. hunchback, literally like a cat with an arched back.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,daku,". n. an in-law of opposite sex, formerly considered to be a likely marriage partner, if the spouse dies. if an elder brother is married and dies prematurely, his younger brother may be expected to marry the widow, as her back-up, so to speak. two such people may call each other as “daku”, as a form of address. the custom persists in some places.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,daku,". before, especially in the following expressions that are idiomatic: ena daku ni kuila before cession . (kuila flag) and ena daku ni lotu before christian times. vaka-na-daku, vakanadakuya v. to turn one’s back to (person, thing or place), to leave behind, and by extension, to turn one’s back on, as a form of rejection.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,vanadaku,"departure, leaving, as in na nomu vanadaku ga rau qai yaco mai. they (two) arrived just after you left.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,dakua,"n. large forest tree with useful very white timber, fij i kauri, agathis macrophylla (= a. vitiensis), araucariaceae, a gymnosperm, often used to make punts. the circumference can be up to six meters,",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,though,"logging has removed most of the very large ones. syn. dakua makadre, so named for the exuded resin (makadre), used for glazing of clay pots near the coast, and in the highlands, formerly, to be",parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,ignited,"as a type of very smoky candlelight. winged seeds are in the conspicuous female pine-cone (x cm), while on separate trees the male cones are barely cm long. pollination by wind. the",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,leaves,"are waxy, the young ones are four inches in length, twice as long as the mature leaves, exuding white latex when cut.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,dakua,"salusalu n. large forest timber tree, brown wood, superior to dakua for building and furniture,",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,retrophyllum vitiensis,"(= decussocarpus vitiense), podocarpaceae (or) taxaceae, from new guinea to fiji. bark smooth, dark brown to near black. lvs opposite in pairs, each leaf with prominent midrib. the cones are very small, with male and female on separate trees. resin inflammable.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,daku ni kuila,before cession (). kuila flag.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,daku ni tuba,"n. outside the reef, in the open sea. e tuba outside.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,dakuwaqa,"n. a major fijian god in the form of a huge shark, associated with cakaudrove, especially benau people who came from tonga via beqa island. he can change his form, even appear like a human, but is not malicious. libations are still sometimes poured to him, especially to protect divers, and",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,he is,still a significant force in fijian beliefs. a shark representing dakuwaqa is sometimes seen near,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,the earthly manifestation of sai satya baba,"(- ), the magician guru avatar. dala, dalaga v. to open wide the mouth (human , animal), as in gaping, yawning, or gasping in astonishment, or responding to a dentist’s request. the word applies as fijians used to drink water by throwing the head back, pouring water in the mouth with their lips far from the water-container. in early times fijians never drank with the lip s touching any cup, bottle or jug. that was changed with enamel mugs",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,dalagataka,"v. inadvertantly say too much, to “run off at the mouth”. kua ni dalagataka na ka o sega ni kila . don ’t talk about things you know nothing about.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
