domain,subdomain,source_id,book,chapter,verse,source_lang,target_lang,direction,source_text,target_text
bible,genesis,bible|genesis|022|011,genesis,22,11,en,fj,en->fj,"and the angel of the lord called unto him out of heaven, and said, abraham, abraham: and he said, here am i.","na agilosi i jiova sa kaci mai lomalagi ka vaka: ""eparaama i eparaama! "" sa sauma yani, ""sai au oqo. """
bible,genesis,bible|genesis|022|012,genesis,22,12,en,fj,en->fj,"and he said, lay not thine hand upon the lad, neither do thou any thing unto him: for now i know that thou fearest god, seeing thou hast not withheld thy son, thine only son from me.","sa tukuna mai na agilosi, ""kua ni vakamatea na gone, se cakava vua e dua na ka, ni oqo, au sa kila ni o sa rerevaka na kalou “ni o sa sega ni via maroroya na luvemu, na luvemu tagane e dua ga, mai vei au. """
bible,genesis,bible|genesis|022|013,genesis,22,13,en,fj,en->fj,"and abraham lifted up his eyes, and looked, and behold behind him a ram caught in a thicket by his horns: and abraham went and took the ram, and offered him up for a burnt offering in the stead of his son.","sa rai cake o eparaama, ka raica e dua na lami sa tacori tu na nona i leu ena dua na veico e dakuna. sa kauta mai o eparaama ka vakacabora mei sosomi kei aisake na luvena mei soro kama."
bible,genesis,bible|genesis|022|014,genesis,22,14,en,fj,en->fj,"and abraham called the name of that place jehovahjireh: as it is said to this day, in the mount of the lord it shall be seen.","o eparaama sa vakayacana na vanua o ya me, sa vakarautaka o jiova, me yacova na siga oqo. ""ena ulunivanua i jiova, sa vakarautaki kina. """
bible,genesis,bible|genesis|022|015,genesis,22,15,en,fj,en->fj,"and the angel of the lord called unto abraham out of heaven the second time,","na agilosi i jiova sa kacivi eparaama vakarua mai lomalagi,"
bible,genesis,bible|genesis|022|016,genesis,22,16,en,fj,en->fj,"and said, by myself have i sworn, saith the lord, for because thou hast done this thing, and hast not withheld thy son, thine only son:","ka vaka: ""vei au ga vakai au, au sa bubului kina, sa tukuna vaka oqo o jiova, ni o sa cakava na ka oqo, ka sa sega ni bureitaka na luvemu tagane e dua ga”"
bible,genesis,bible|genesis|022|017,genesis,22,17,en,fj,en->fj,"that in blessing i will bless thee, and in multiplying i will multiply thy seed as the stars of the heaven, and as the sand which is upon the sea shore; and thy seed shall possess the gate of his enemies;","""ena veivakalouvinakataki, au na vakalouvinakataki iko, ena veivakatuburi, au na vakatuburi iko vakalevu sara, me vaka na veikalokalo ni lomalagi, me vaka talega na nuku ni veimatasawa. o ira na nomu kawa era na taukena na nodra matamata na nodra meca."
bible,genesis,bible|genesis|022|018,genesis,22,18,en,fj,en->fj,and in thy seed shall all the nations of the earth be blessed; because thou hast obeyed my voice.,"""mai vei iko, na matanitu kece e vuravura era na vakalouvinakataki, baleta ni o sa rogoca na domoqu. """
bible,genesis,bible|genesis|022|019,genesis,22,19,en,fj,en->fj,"so abraham returned unto his young men, and they rose up and went together to beersheba; and abraham dwelt at beersheba.","sa lesu tale o eparaama vei rau na nona cauravou, e rau sa tucake, ka ratou sa lesu vata ki periesepa; ka sa tiko mai periesepa o eparaama."
bible,genesis,bible|genesis|022|020,genesis,22,20,en,fj,en->fj,"and it came to pass after these things, that it was told abraham, saying, behold, milcah, she hath also born children unto thy brother nahor;","sa oti na veika oqo, sa tukuni vei eparaama ka vaka, ""o milika talega sa vakasucu gone vei neori na tacimu:"
bible,genesis,bible|genesis|022|021,genesis,22,21,en,fj,en->fj,"huz his firstborn, and buz his brother, and kemuel the father of aram,","""o usi na ulumatua, o buse na tacina, o kemueli na tamai erami,"
bible,genesis,bible|genesis|022|022,genesis,22,22,en,fj,en->fj,"and chesed, and hazo, and pildash, and jidlaph, and bethuel.","""o keseti, o aso, o pilidosi, o jidafa kei pecueli. """
bible,genesis,bible|genesis|022|023,genesis,22,23,en,fj,en->fj,"and bethuel begat rebekah: these eight milcah did bear to nahor, abraham's brother.",o pecueli sa vakasucumi vua o repeka. o ira na lewe walu oqo sa vakasucuma o milika vei neori na taci eparaama.
bible,genesis,bible|genesis|022|024,genesis,22,24,en,fj,en->fj,"and his concubine, whose name was reumah, she bare also tebah, and gaham, and thahash, and maachah.","na watina lailai o reuma, sa vakasucumi teba, qaema, taesi kei maeka."
bible,genesis,bible|genesis|023|001,genesis,23,1,en,fj,en->fj,and sarah was an hundred and seven and twenty years old: these were the years of the life of sarah.,sa bula tiko o sera me dua na drau ruasagavulu ka vitu na yabaki; oqo na veiyabaki ni bula nei sera.
bible,genesis,bible|genesis|023|002,genesis,23,2,en,fj,en->fj,"and sarah died in kirjatharba; the same is hebronin the land of canaan: and abraham came to mourn for sarah, and to weep for her.",sa mate o sera mai kirijaci araba (oqori o epironi) ena vanua o kenani. sa lako mai o eparaama me lolokutaki sera ka tagicaki koya.
bible,genesis,bible|genesis|023|003,genesis,23,3,en,fj,en->fj,"and abraham stood up from before his dead, and spake unto the sons of heth, saying,","sa tucake o eparaama mai na nona mate; ka vosa ki vei ira na luvei eci ka vaka,"
bible,genesis,bible|genesis|023|004,genesis,23,4,en,fj,en->fj,"i am a stranger and a sojourner with you: give me a possession of a buryingplace with you, that i may bury my dead out of my sight.","""o au e dua na vulagi, ka dau veitosoyaki tu ga ena kemuni maliwa. mo ni solia vei au e dua na tikina me noqu i bulubulu ena kemuni maliwa, me'u buluta tani kina na noqu mate mai mataqu. """
bible,genesis,bible|genesis|023|005,genesis,23,5,en,fj,en->fj,"and the children of heth answered abraham, saying unto him,","era sa sauma vei eparaama na luvei eci tagane ka vaka,"
bible,genesis,bible|genesis|023|006,genesis,23,6,en,fj,en->fj,"hear us, my lord: thou art a mighty prince among us: in the choice of our sepulchres bury thy dead; none of us shall withhold from thee his sepulchre, but that thou mayest bury thy dead.","""mo rogoci keimami, na neimami turaga, o sa tamata qaqa ena keimami maliwa, buluta na nomu mate ena vanua ga o sa digitaka. ena sega ni dua vei keimami ena bureitaka na nona i bulubulu, mo buluta kina na nomu mate. """
bible,genesis,bible|genesis|023|007,genesis,23,7,en,fj,en->fj,"and abraham stood up, and bowed himself to the people of the land, even to the children of heth.","sa tucake o eparaama ka cuva ni vakarokoroko vei ira na tamata ni vanua, na luvei eci."
bible,genesis,bible|genesis|023|008,genesis,23,8,en,fj,en->fj,"and he communed with them, saying, if it be your mind that i should bury my dead out of my sight; hear me, and intreat for me to ephron the son of zohar,","sa vosa talega vei ira ka vaka: ""kevaka sa nomuni gagadre me'u buluta tani na noqu mate mai mataqu “mo ni rogoci au, mo ni sota mada kei efironi na luvei soa ena vukuqu,"
bible,genesis,bible|genesis|023|009,genesis,23,9,en,fj,en->fj,"that he may give me the cave of machpelah, which he hath, which is in the end of his field; for as much money as it is worth he shall give it me for a possession of a buryingplace amongst you.","""me solia mada vei au na veiqara vatu e makapila, o koya sa tiko vua, sa tiko ena mua ni were oqo. me solia vei au ena kena i sau taucoko. me taukeni kina nai bulubulu oqo ena kemuni maliwa. """
bible,genesis,bible|genesis|023|010,genesis,23,10,en,fj,en->fj,"and ephron dwelt among the children of heth: and ephron the hittite answered abraham in the audience of the children of heth, even of all that went in at the gate of his city, saying,","o efironi sa tiko ena kedra maliwa na luvei eci; sa sauma o efironi na itaiti vei eparaama ena matadra na luvei eci, o ira kece sa curu mai e nona matamata ka vaka,"
bible,genesis,bible|genesis|023|011,genesis,23,11,en,fj,en->fj,"nay, my lord, hear me: the field give i thee, and the cave that is therein, i give it thee; in the presence of the sons of my people give i it thee: bury thy dead.","""e sega noqu turaga, au sa solia vei iko na veiwere kei na qara vatu sa tiko kina. au sa solia vei iko ena matadra kece na noqu tamata, au sa solia vei iko “buluta kina na nomu mate! """
bible,genesis,bible|genesis|023|012,genesis,23,12,en,fj,en->fj,and abraham bowed down himself before the people of the land.,sa cuva sobu o eparaama ena matadra na tamata ni vanua;
bible,genesis,bible|genesis|023|013,genesis,23,13,en,fj,en->fj,"and he spake unto ephron in the audience of the people of the land, saying, but if thou wilt give it, i pray thee, hear me: i will give thee money for the field; take it of me, and i will bury my dead there.","sa qai vosa vei efironi ena matadra kece na tamata ka vaka: ""kevaka o sa solia vei au, mo rogoca talega oqo, au na solia vei iko nai lavo ena vuku ni vanua, taura oqo mai vei au “au na qai buluta na noqu mate e kea. """
bible,genesis,bible|genesis|023|014,genesis,23,14,en,fj,en->fj,"and ephron answered abraham, saying unto him,","sa sauma o efironi vei eparama ka vaka,"
bible,genesis,bible|genesis|023|015,genesis,23,15,en,fj,en->fj,"my lord, hearken unto me: the land is worth four hundred shekels of silver; what is that betwixt me and thee? bury therefore thy dead.","""mo rogoci au na noqu turaga, na vanua sa kenai sau e rua na drau onosagavulu na dola, na cava oqori ena kedaru maliwa? buluta ga yani na nomu mate. """
bible,genesis,bible|genesis|023|016,genesis,23,16,en,fj,en->fj,"and abraham hearkened unto ephron; and abraham weighed to ephron the silver, which he had named in the audience of the sons of heth, four hundred shekels of silver, current money with the merchant.","sa rogoca o eparaama na vosa nei efironi, ka sa vakarautaka na i lavo me vaka sa tukuni ena nodra vakarorogo na luvei eci, e rua na drau onosagavulu na dola, ena i lavo ni veivoli."
bible,genesis,bible|genesis|023|017,genesis,23,17,en,fj,en->fj,"and the field of ephron, which was in machpelah, which was before mamre, the field, and the cave which was therein, and all the trees that were in the field, that were in all the borders round about, were made sure","na vanua nei efironi ena vanua e makapila sa tiko ena matai mamire, na vanua kei na qara vatu sa tiko kina, kei na vunikau kece sa tiko kina kei na veika kece sa tiko vakavolivolita, sa tiko ena veivolivoli oqo"
bible,genesis,bible|genesis|023|018,genesis,23,18,en,fj,en->fj,"unto abraham for a possession in the presence of the children of heth, before all that went in at the gate of his city.","vei eparaama me sa kena i taukei ena matadra kece na luvei eci, o ira kece sa lako mai ena matamata ni koro."
bible,genesis,bible|genesis|023|019,genesis,23,19,en,fj,en->fj,"and after this, abraham buried sarah his wife in the cave of the field of machpelah before mamre: the same is hebronin the land of canaan.","ni sa oti oqo, sa buluti sera o eparaama ena qaravatu ni vanua e makapila e mamire (oqori o epironi) ena vanua e kenani."
bible,genesis,bible|genesis|023|020,genesis,23,20,en,fj,en->fj,"and the field, and the cave that is therein, were made sure unto abraham for a possession of a buryingplace by the sons of heth.","na vanua kei na qaravatu sa tiko kina, sa volitaki vei eparaama mai vei ira na luvei eci, me nona i bulubulu."
bible,genesis,bible|genesis|024|001,genesis,24,1,en,fj,en->fj,"and abraham was old, and well stricken in age: and the lord had blessed abraham in all things.",sa qase mai o eparaama ka sa levu sara na nona veiyabaki. o jiova talega sa vakalouvinakataki eparaama ena ka kecega.
bible,genesis,bible|genesis|024|002,genesis,24,2,en,fj,en->fj,"and abraham said unto his eldest servant of his house, that ruled over all that he had, put, i pray thee, thy hand under my thigh:","sa tukuna o eparaama vua na nona dauveiqaravi qase duadua “o koya sa lewa na nona veika kecega, ""daramaka mada mai na ligamu ena ruku ni sagaqu,"
bible,genesis,bible|genesis|024|003,genesis,24,3,en,fj,en->fj,"and i will make thee swear by the lord, the god of heaven, and the god of the earth, that thou shalt not take a wife unto my son of the daughters of the canaanites, among whom i dwell:","""me'u cakava vei iko, mo bubului vei jiova, na kalou ni lomalagi kei na kalou ni vuravura, o ya, mo kua ni taura mai e dua na yalewa ni vanua oqo o kenani, me watina na luvequ;"
bible,genesis,bible|genesis|024|004,genesis,24,4,en,fj,en->fj,"but thou shalt go unto my country, and to my kindred, and take a wife unto my son isaac.","""mo lako ga ki noqu vanua, vei ira na wekaqu ka kauta mai e dua me watina na luvequ o aisake. """
bible,genesis,bible|genesis|024|005,genesis,24,5,en,fj,en->fj,"and the servant said unto him, peradventure the woman will not be willing to follow me unto this land: must i needs bring thy son again unto the land from whence thou camest?","sa tukuna vua na nona dauveiqaravi, ""de qai sega ni vinakata, na yalewa me lako mai ki na vanua oqo. me'u kauta lesu beka na luvemu ki na vanua o lako mai kina? """
bible,genesis,bible|genesis|024|006,genesis,24,6,en,fj,en->fj,"and abraham said unto him, beware thou that thou bring not my son thither again.","sa tukuna vua o eparaama, ""mo qarauna mo kua ni kauta na luvequ ki kea."
bible,genesis,bible|genesis|024|007,genesis,24,7,en,fj,en->fj,"the lord god of heaven, which took me from my father's house, and from the land of my kindred, and which spake unto me, and that sware unto me, saying, unto thy seed will i give this land; he shall send his angel before thee, and thou shalt take a wife unto my son from thence.","""na kalou o jiova, o koya sa kauti au tani mai na vale i tamaqu kei na nodra vanua na wekaqu, o koya sa vosa vei au ka yalataka vei au ka vaka: 'ki vei ira na nomu kawa au na solia kina na vanua oqo. ' ena tala liu na nona agilosi vei iko, o na kauta mai e dua na watina na luvequ mai kea."
bible,genesis,bible|genesis|024|008,genesis,24,8,en,fj,en->fj,"and if the woman will not be willing to follow thee, then thou shalt be clear from this my oath: only bring not my son thither again.","""kevaka sa sega ni via lako mai na yalewa vata kei kemuni, o sa na vakagalalataki mai na bubului oqo; mo kua ga ni kauta na luvequ tagane ki kea. """
