domain,direction,source_id,source_text,target_text,semantic_cosine,semantic_flag_low
legal,en->fj,constitution|134(9),"a commission, tribunal or board to which this section applies has the same powers as the high court in respect of attendance and examination of witnesses (including the administration of oaths and the examination of witnesses abroad) and in respect of production of documents. ----------------------- page ----------------------- raising of revenue .—() the raising by the government of revenue or moneys, whether through the imposition of taxation or otherwise, must be authorised by or under a written law.",na matabose se mataveivaqaqai e kovuti ena tikina qo e tautauvata na nona kaukauwa kei na mataveilewai e cake ena vuku ni kena kacivi kei na vakatarogi e dua e soli vakadinadina (okati kina na veika vakaivola ni bubului kei na vakatarogi ni soli vakadinadina ni dua e tiko mai vanuatani) kei na vakarautaki ni veika vakaivola. ----------------------- page ----------------------- rawati ni iyau,0.099669814,True
legal,en->fj,constitution|134(d),commissioner of the fiji corrections service; ----------------------- page -----------------------,komisina ni tabana ni veivakadodonutaki;,0.19465509,True
legal,en->fj,constitution|134(f),auditor-general;,daunifika levu;,0.12832974,True
legal,en->fj,constitution|134(g),governor of the reserve bank of fiji;,kovana ni baqe ni maroroi ni ilavo e viti; ----------------------- page -----------------------,0.09592404,True
legal,en->fj,constitution|134(h),the members of the human rights and anti-discrimination commission;,o ira na lewena na matabose ni dodonu ni tamata kei na valuti ni veivakaduiduitaki;,0.09574653,True
legal,en->fj,constitution|134(i),the members of the electoral commission; and,o ira na lewena na matabose ni veidigidigi; kei na,0.13138202,True
legal,en->fj,constitution|134(j),"the members of the public service commission. terms and conditions of office .—() subject to this section, a person holding the office referred to in section (a) to (g) holds office for years and is eligible for re-appointment.","o ira na lewena na matabose ni veiqaravi vakamatanitu. ivakarau kei na iwalewale ni valenivolavola .—() ena vuku ni tikina qo, na tamata e vakaitutu ena valenivolavola ka vakamacalataki ena tikina (a) kina (g) me tawana na itutu me na yabaki ka rawa ni digitaki tale me veiqaravi.",0.029262256,True
legal,en->fj,constitution|135,terms and conditions of office,ivakarau kei na iwalewale ni valenivolavola,-0.046225734,True
legal,en->fj,constitution|136,remuneration and allowances,isau kei na oco,0.14149356,True
legal,en->fj,constitution|137,removal from office for cause,vu ni vakacegui mai na nona itutu,0.032410335,True
legal,en->fj,constitution|138,performance of functions of commissions and tribunals,qaravi ni itavi ni matabose kei na mataveivaqaqai,-0.049762025,True
legal,en->fj,constitution|139,raising of revenue,rawati ni iyau,0.12778862,True
legal,en->fj,constitution|14,rights of accused persons,dodonu ni tamata beitaki,0.01901228,True
legal,en->fj,constitution|140,consolidated fund,umailavo cokovata ni matanitu,0.053526517,True
legal,en->fj,constitution|141,"moneys must not be withdrawn from the consolidated fund or from a fund referred to in section () except under an appropriation made by law. authorisation of expenditure in advance of appropriation .—() subject to any written law, if the appropriation act for a year has not come into operation by the beginning of the year, the minister responsible for finance may, to the extent and subject to the conditions prescribed by any written law, authorise the withdrawal of moneys from the consolidated fund for the ordinary services of government.","me kua ni tarai na ilavo mai na umailavo cokovata ni matanitu se na tobu ni ilavo e vakamacalataki ena wasetiki (), vakavo kevaka sa vakadonui vakalawa. kaukauwa me vakayagataki na ilavo ni bera na veivakadonui vakalawa .—() vakavo ke yalani ena lawa tabaki, kevaka e se bera ni taurivaki na lawatu ni vakayagataki ilavo ena itekivu ni dua na yabaki, na minisita ni ilavo e tu vua na kaukauwa me vakadonuya na vakayagataki ni ilavo ena tobu ni umailavo cokovata ni matanitu me baleta na veiqaravi ni matanitu, ia qo me vakamuria na ivakarau me vaka e virikotori ena lawa tabaki.",0.18673034,True
legal,en->fj,constitution|141(2),the total amount authorised for withdrawal under subsection () must not exceed one-third of the appropriations made for the ordinary services of government in respect of the immediately preceding year. ----------------------- page ----------------------- appropriation and taxing measures require ministerial consent,"na levu ni ilavo e vakadonui me vakayagataki me baleta na veiqaravi ni matanitu me vaka e virikotori ena wasetiki (), me kua ni sivia na dua na ikatolu ni ilavo a vakayagataki ena yabaki sa oti. ----------------------- page ----------------------- e gadrevi na veivakadonui ni minisita ena wasewasei ni ilavo se na musu ivakacavacava",0.19326782,True
legal,en->fj,constitution|142,authorisation of expenditure in advance of appropriation,kaukauwa me vakayagataki na ilavo ni bera na veivakadonui vakalawa,0.049489714,True
legal,en->fj,constitution|143,"any written law, that—","na lawa tabaki, e—",0.24264751,True
legal,en->fj,constitution|143(2),"parliament, by resolution, may require the minister responsible for finance to present to parliament, within days after the resolution, information concerning any particular loan or guarantee, including all information necessary to show—","kevaka e sa duavata na palimedi, na minisita ni ilavo me na vakamacalataka ena lomani na siga mai na kena duavata na palimedi, na itukutuku me baleta e dua na soli dinau se na veivakadeitaki vakailavo, oka ena itukutuku kece me vakaraitaka na—",0.06985725,True
legal,en->fj,constitution|143(2)(a),the extent of the total indebtedness by way of principal and accumulated interest;,balavu ni gauna e vauci kina na dinau kei na kena tubu;,0.18829949,True
legal,en->fj,constitution|143(2)(b),the use made or to be made of the proceeds of the loan or the purpose of the guarantee;,vakayagataki se na kena qai vakayagataki na ilavo e rawa mai na dinau se na inaki ni veivakadeitaki vakailavo;,0.20800409,True
legal,en->fj,constitution|143(2)(c),the provisions made for servicing or repayment of the loan; and,lawa e vauca na sausaumi ni dinau; kei na,0.17691979,True
legal,en->fj,constitution|143(2)(d),the progress made in the repayment of the loan. public moneys to be accounted for,vanua sa yaco tiko kina na saumi ni dinau. vakamatatataki na ilavo ni lewenivanua,0.009270768,True
legal,en->fj,constitution|143(a),appropriates revenue or moneys or increases such an appropriation;,"vakamacalataka na vakayagataki ni iyau, ilavo se tubu ni kena vakayagataki;",0.15207233,True
legal,en->fj,constitution|143(b),imposes taxation or an increase in taxation; or,lavaka na saumi ni ivakacavacava se me vakatubura na saumi ni ivakacavacava; se,0.2022592,True
legal,en->fj,constitution|143(c),"reduces the amount of any debt due to the state, may only be passed by parliament with the consent of cabinet, as signified by the minister responsible for finance. annual budget .—() in respect of each year ending on december or on such other day as parliament prescribes, the minister responsible for finance must cause to be laid before parliament an annual budget, reflecting estimates of revenue and of capital and current expenditure for the year, in respect of the ordinary services of the government and services of parliament.","vakalailaitaka na dinau me saumi i na matanitu, ena qai vakadonuya ga na palimedi kevaka e tokona na boseyaco, ka sainitaka na minisita ni ilavo. ituvatuva ni ilavo vakayabaki .—() ni cava na yabaki ena ika ni tiseba se na tikinisiga e vakadonuya na palimedi, na minisita ni ilavo me vakamacalataka na ituvatuva ni ilavo vakayabaki i na palimedi, vakaraitaki kina vakacaca, na levu ni ilavo ena rawati kei na kena ena vakayagataki, ka kovuti tale ga kina na veiqaravi ni matanitu kei na veiqaravi ni palimedi.",0.07903452,True
legal,en->fj,constitution|144,annual budget,ituvatuva ni ilavo vakayabaki,0.049603418,True
legal,en->fj,constitution|145,guarantees by government,veivakadeitaki vakailavo ni matanitu,0.05879254,True
legal,en->fj,constitution|146,all public moneys must be dealt with and accounted for in accordance with law and otherwise in accordance with accounting principles generally accepted in the public sector. standing appropriation of consolidated fund for payment of certain salaries and allowances .—() this section applies to—,na ilavo ni lewenivanua me na raici me vakamatatataki me vaka e virikotori ena lawa se ena kena ivakarau vakafika e vakayagataki vakalevu ena veitabana kece e ciqomi raraba. yavu ni kena vakayagataki na umailavo cokovata ni matanitu me baleta e so na isau kei na oco .—() na tabana qo e kovuta na—,0.074277624,True
legal,en->fj,constitution|146(2),"in this section— “debt charges” means interest, sinking fund charges, amounts due in respect of repayment or amortisation of debt, and other expenditure incurred in connection with the raising of loans on the security of the revenue of the state or the consolidated fund; “eligible service” means service in a public office but does not include service in a naval, military or air force; and “pension benefits” means pensions, compensation, gratuities or other like payments payable to persons in respect of their eligible service or to their spouses, dependents, or personal representatives in respect of that service. ----------------------- page ----------------------- code of conduct","ena tikina qo— “dinau lavaki” kena ibalebale na, tubu, na sausaumi ena tobu e tauyavutaka na matanitu ena inaki ni vakalailaitaki ni saumi ni dinau se na kena saumi na dinau e se bera ni saumi kei na kena voli na iyau maroroi vua na matanitu, na levu ni ilavo dinautaki me saumi lesu kei na so tale na ilavo e vakayagataki ena vakatuburi ni ilavo kerei ena kena maroroi na ilavo ni matanitu se ena tobu ni umailavo cokovata ni matanitu; “veiqaravi e ganita” kena ibalebale na veiqaravi raraba ena valenivolavola ni lewenivanua, sega ni okati kina na veiqaravi ena mataivalu e wai, mataivalu e vanua kei na mataivalu e macawa; kei na “idole ni peniseni” kena ibalebale na ilavo ni vakacegu, ivakayaga, ilavo saumi taumada se so tale na sausaumi e soli vua e dua ena nona veiqaravi se vei ira na watidra, luvedra, se dua ga e matataki koya mai. ----------------------- page ----------------------- ivakarau ni cakacaka",0.038606327,True
legal,en->fj,constitution|146(a),the president;,peresitedi;,0.36177912,False
legal,en->fj,constitution|146(b),a judicial officer; ----------------------- page -----------------------,vakailesilesi ni mataveilewai; ----------------------- page -----------------------,0.27394626,True
legal,en->fj,constitution|146(c),the supervisor of elections;,iliuliu ni veidigidigi;,0.044822287,True
legal,en->fj,constitution|146(d),the secretary-general to parliament;,vunivola levu ni palimedi;,0.066759236,True
legal,en->fj,constitution|146(e),the solicitor-general;,daunilawa levu;,0.21693969,True
