domain,sentence_type,direction,source_text,target_text,alignment_method,quality_flags,notes,source_doc
dictionary,lexeme_gloss,en_to_fj,"as in lotu jaj i (or) lotu tiati anglican church , church of england. jaj i is a fijian rendition of “george” though there are various spellings of that name. many colonial officials were anglicans and",jaji,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". jaji, jajitaka (eng.) v. to charge (battery) or charge some expenditure to an account.",tonga befriended cakobau around,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(eng.) j acket.,jakete,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,n. (lau) charles. syn. salesi.,jalesi,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(eng.) germany. kaijamani german person or people.,jamani,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(eng.) chairman. syn. j iemeni, j emeni.",jameni,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(eng.) january.,janueri,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". (eng.) cheque. u .s. check, for transfer of funds.",jeke,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,. (eng.) “jack” in the royal suite of playing cards. j oka joker.,jeke,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(eng.) general (military). metia jenereli major general, usually referring to sitiveni rabuka who arranged to be given this title after his military coup in .",jenereli,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(bible) jerusalem. idiom: tekivu mai jerusalemi, . . begin at home before worrying about other places. this has been an excuse for nepotism.",jerusalemi,parse_gatty_basic+invert,has_idiom;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(kadavu) local chiefly title that precedes a place name such as ji wailevu. jia, jiataka (eng) v. to cheer, to cheer for . . . j iataka na timi to cheer for the team.",ji,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. (eng. “china”) banana, formerly classified as musa chinensis. banana may be distinguished",jiaina,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,susceptible to disease than is plantain. early native immigrants brought several varieties of,more,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"but no bananas which are much sweeter and do not require cooking. the species has tiny,",plantain,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"seeds. propagation is only vegetative, by suckers, and movement is only by man. plant are variable in phenotype, being genetically very motile. syn. j aina. see tiaina for more details.",non-viable,parse_gatty_basic+invert,has_syn;has_see;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(or) jaina china, or chinese person(s).",jiaina,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(eng.) gardenia, “charley” (= tiale), the national flower of tahiti, gardenia taitensis, native to",jiale,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"but aboriginal introduction to polynesia. a now more common species is g. augusta (formerly g. j asminoides), introduced from the orient. there are eight other gardenia species, including g. vitiensis as named by seemann.",melanesia,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(eng.) chairman. vukevuke j iemani assistant chairman. syn. j ameni.,jiemeni,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(western highlands, navosa, from tonga) no, not. syn. hikai, sega, warai, wara, mino. (eastern macuata) maka, (western macuata) maqa. these variations are all familiar to most fijians.",jikai,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(or) tili (tonga) n. hand-net thrown from the shoulder to catch small schooling fish close to shore with the man standing in shallow water. this is polynesian custom, not fij ian .",jili,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(eng) n. cheese.,jisi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(bible) jesus.,jisu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(lau) n. walking stick (= ititoko ), sometimes used to refer to one final bowl of kava, “one for the road”, before departure of a guest.",ijitoko,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(eng.) july. syn. julai.,jiulai,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(eng.) june. syn. june.,jiune,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,. (eng.) “joker” in a deck of playing cards.,joka,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". (eng. joker) person who is showing off, acting important, powerful.",joka,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(slang) v., adj . to act in a manner of exaggerated self-importance, aggression or power, as in swaggering, “collar up” as is said in fijian english.",vakajokajoka,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(eng.) n. chalk ; also jug. j oke ni wai water-jug.,joke,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(eng.) n. chocolate.,jokeliti,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"such as kasivi, qasivi, depending on regional dialect. the k",some words may begin with either k or q,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"to be used by ""true"" fijians of viti levu, while the q is more common among the island people of lau, kadavu or vanualevu-icake or vanualevu-ira, where there is a substantial tongan influence.",tends,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(go). but when an introduced foreign word has a k sound, the k sound is usually retained. in bua, the k is often replaced by an h. the fruit (morinda citrifolia) kura becomes hura. in parts of vanua levu,",lako,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"a word. in fiji as well as many other pacific languages, it is vowels rather than consonants that serve to anchor the meaning of words.",k may be omitted at the beginning of,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". and, a conjunction joining verb-forms. raica ka rogoca see it and hear it. ka . that, as in na ilavo ka sa kumuni the money that was collected.",ka,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,. n. thing. na ka oqo this thing; na ka oya that thing. na ka levu (locally na kwa levu) lit. “the big one” high chief of the coastal region of nadroga province. ena veika kece in all things. m inisita,ka,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"minister for fijian affairs idiom: sa dua na ka! that’s really something ! (remarkable). ka lo secret. idiom: ka ni tagane or ka vakatagane n. male genitals, a polite term. idiom: ka ni yalewa n. female genitals, a polite term.",ni veika vakaitaukei,parse_gatty_basic+invert,has_idiom;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". prefix to a numeral, indicating ""nth "" as in a sequence: na ikatolu the third. ikaciwa the ninth.",ika-,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"? raises the question as to which ranking. kadua usually means ""other "" as is na yasana kadua the other side. taura na kadua take the other one. na ikarua the second (after the first), but karua refers to a certain family relative of same sex.",kavica,parse_gatty_basic+invert,has_question;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". prefix of adj ective or past participle indicating force, strong action. kasura smashed. kabasu broken. ka! . (slang, affectionate) hey you ! that greeting is sometimes associated with male homosexuals. ko",ka-,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"or ka oya. ""what's-his-name "". ka oya can also mean “that one”. kaba, kabata, kabataka . v. climb up. kabata na vunikau climb the tree. kabataka na itukituki climb up with the hammer. may also refer to climbing a hill. idiom: ivakaba ni sau dramatic act to assert a demand for rightful title to some authority, such as chiefly position, lit. a means of climbing to power. idiom: kabawaqa v., n. girls of easy morals who board ships (waqa) in harbour, often accepting money for their services. this is a common insult, equiv. of saqamua fornicator, prostitute.",ka,parse_gatty_basic+invert,has_idiom;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(vulgar slang): kaba to have sexual intercourse, though for animals this is not a vulgar word. this is the normal way of referring to a male animal mounting a female. ikabakaba n. ladder, steps, staircase. ikabakaba ni sere (or) ikabakaba sof a musical scale, staff notation in music. idiom: ikabakaba vou new habit, new skill, new way of doing things. kaba, kaba, kabata . v. to attack, fight. kabata na koro or kabakoro v. to attack the village.",idiom,parse_gatty_basic+invert,has_idiom;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. conquest (in war). kabani . (eng.) n. commercial company, corporation, military company. kabani . (eng.) n. darling, partner, good friend, companion.",kabakoro,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(eng.) n. compass. fijians had no compass and no concept of regularly spaced directions like nesw. their directions were the directions of the various winds of fiji. fij ians have adapted readily to the european compass directions mata ni kabasi. the term kabasi applies also to a compass as used,kabasi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"meant only downwind, which is in a westerly direction. the common tradewind comes",previously ra,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,southern hemisphere and from the northeast in the northern hemisphere of the,from the southeast in the,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"ocean, with the doldrums in between . noca isi northeast. noca wesi northwest. and so on.",pacific,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"is, however, fijian sailors now most often simply use the english word for compass directions without modifying the pronounciation. kabasu v. to burst, bust (box, door kicked in, clothing from stress, book with broken binding), broken. see basu, basuka v. to break.",fact,parse_gatty_basic+invert,has_see;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. sea bream, edible reef fish, thumbprint emperor, lethrinus harak, resembles the snapper sabutu, whitish body, reddish lips, tends to fight the fishing line. the body adopts the camouflage colour of the background adapting to the immediate background in the area nearest the eyes, according to the late rob wright.",kabatia,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. a type of strong string for tying things. a thin string is sliced from the top of the midrib of a coconut-palm leaf. this is often used to sew up a sack after it is filled with copra. kabe, kabea (archaic) v. to flourish and threaten with a raised weapon, club or spear.",kabe,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v. of a person or people, speak badly of them, spreading bad stories. veivakabekabei n. the action of doing this.",vakabe-kabea,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . bent out of shape (corrugated iron, basket). syn. (lau) kap elu.",kabelu,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . chipped (plate, tooth , blade of axe or knife). kabi, kabita v. to cling onto, adhere onto, to stick. kabikabi sticky (can apply to a farmer's soil).",kabete,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"stick it to the wall. na itavuteke sega ni kabi the non-stick frying pan. idiom: wai ni diva, sega ni kabita. tears of longing for what can never be.",vakabita ena lalaga,parse_gatty_basic+invert,has_idiom;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v. to bring alongside, or dock (as of a boat), usually at a wharf. ikabi n. (archaic) wooden club formerly used to knock down, burn, and clear away bush before planting crops. stone axes did not exist in the highlands among the very early indigenous fijians who immigrated from vanuatu or the solomon islands.",kabi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . dented, bent out of shape (car in accident, kitchen pot). may refer to sheets of corrugated iron. see kabelu. kabo, kabota v. to take hold of something hot with the hand(s) protected from the heat by leaves, a cloth, gloves, that protection being called ikakabo.",kabibi,parse_gatty_basic+invert,has_see;inverted,,Fijian-English_Dictionary.txt
